,ABL1,ADA,AKT1,AKT2,AKT3,ALDOA,ALDOC,ALK,APC,ATM,BCL2,BCL2A1,BCL2L1,BCL2L2,BID,BRAF,BRCA1,BRCA2,BTK,CDH1,CDK2,CDK4,CDK6,CDK9,CDKN2A,CETN2,CHEK1,CHEK2,DHFR,DLAT,DLD,EGFR,ENO1,ERBB2,ERCC1,FBP1,FGFR2,FGFR3,FLT3,G6PC,G6PD,GAPDH,GATA3,GCK,GOT1,GOT2,HDAC1,HDAC2,HDAC6,HK1,HSP90AA1,IGF1,IGF1R,IGFBP3,IGHMBP2,IMPDH1,JAK2,KDR,KIT,LDHA,LDHB,MAP2K1,MAP2K2,MAP3K1,MAPK12,MAPK1,MCL1,MDH1,MDH2,MDM2,ME1,ME2,MET,MLH1,MSH6,MTOR,NF1,PARP1,PARP2,PBRM1,PC,PCK1,PDGFRA,PDHA1,PDHB,PDHX,PFKL,PGAM1,PGD,PGK1,PIK3CA,PIK3R1,POLD4,POLR2A,PPM1D,PRKDC,PTEN,RAD23B,RAD51,RAD9A,RB1,RBX1,RELA,RPIA,RPS6KB1,RRM1,RUNX1,SMAD4,SMARCA4,SMARCB1,SMO,SRC,TKT,TNFRSF10B,TOP1,TP53,TPI1,TSC1,TYMS,UBB,UBC,UNG,USP1,VEGFA,VHL,WEE1
808,0.10954957,1.11961246,0.21315403,0.01833205,0.6518203,0.57126385,-0.00905381,0.0673082,0.12615608,-0.31096801,0.14913312,-0.42814517,-0.81889558,-0.46722478,0.22360653,0.17558786,-0.01997221,0.71706021,0.25546512,-0.78663111,-0.49121791,-0.63509709,-0.08298126,-1.14914942,-0.6571461,0.80990493,0.45005754,0.03860912,1.16434407,-0.44555509,-1.02350509,0.40657443,-0.86144149,0.5051409,0.15059592,0.03589955,0.56782043,0.08087277,-0.71564323,0.1919588,0.60489941,-0.245307,-0.23417322,0.9639641,0.66991574,-0.85636091,-0.08422414,-0.42190236,0.93019909,0.17322911,0.0380598,0.31216836,-0.05231178,0.18716198,-0.53201056,-0.31728241,0.18640713,1.24445796,0.07094669,-0.41930664,0.489225,0.14047033,-0.17874487,-0.11893849,0.14444461,-0.54585576,-1.10573626,-0.95776981,0.44980657,0.48663568,0.49180618,0.08523346,-0.15022109,-0.11636327,0.27897701,0.13607554,-0.11423111,0.20549437,0.20130645,-0.04783838,-0.072744,-1.01410806,-0.52696991,0.03990909,-0.05756532,1.9397949,0.79739082,0.06406905,0.30227464,-0.0653232,0.02617971,0.41018146,-0.16685297,0.54499722,-0.70778292,-1.71327496,-0.13942102,0.29667121,0.30592108,-0.35933703,0.11754303,-0.02516947,-0.36772117,0.07973142,-0.14500408,0.15647087,0.04944892,0.18915141,-0.12852225,-0.60442001,1.06710672,1.33043885,0.02825119,-0.16791636,0.28937924,-0.49569216,0.6348331,0.22265489,0.77557677,1.10615385,0.84145045,-0.07282498,0.02065805,-0.4550738,-0.25109509,-0.4048804
30001,-0.131187841,-0.448419094,-0.20860146,0.538937926,0.148012936,-0.354140431,-0.3451294,-0.217130184,0.10751012,0.287465006,0.414088607,-0.840606153,0.703964233,0.084205762,-0.233375132,-0.129136249,0.25839144,0.041616261,-0.226497382,-0.664559782,-0.243828684,-0.348351836,0.521984935,3.173380852,0.502538264,-0.571514249,0.233956635,0.137121409,0.041614905,-0.045965828,0.052874602,0.101548769,-0.365088344,-0.239258543,0.518322527,0.797372222,-0.42143482,-0.822865367,0.326841891,0.720203519,-1.117196798,-0.382511228,0.331258357,0.170919195,0.229704395,0.812960982,0.453511208,0.487585336,1.000939012,-0.942866504,0.17342326,1.194444418,0.033348776,-0.067260265,0.066596508,1.169479847,0.848567367,-0.227233097,-0.481052637,0.269596934,0.583166838,0.095292144,-1.318003416,0.926991403,-0.155359715,0.392217696,-0.402898669,1.337063432,0.093863308,-0.599250734,0.188138738,-0.137719914,-0.048533637,-0.34249723,-0.71906352,-0.969307244,-0.804272056,-1.064543962,0.648456037,0.502873898,0.51470542,0.560991883,0.197773486,0.164526224,-0.550309598,-2.392071724,-0.509396553,0.62132436,-0.843124688,0.099404477,0.372830927,0.123215437,-0.187360704,0.437543899,1.535069108,0.631075025,-0.42570141,0.906323314,0.850171864,0.455305099,0.008960158,0.370088071,-0.374956816,1.067638874,-0.805339038,0.119398132,1.114409804,0.486251771,-0.238197625,0.505898356,-0.345650256,-0.13817668,1.056744814,0.981070995,-0.125553191,0.815794647,0.898981333,0.565024734,-0.163628817,1.495081425,-0.42646879,0.565750003,-0.137473926,0.05424013,0.916760564,0.177931651
348,0.217515886,0.807823956,0.575351119,-0.066103995,0.662285328,1.289304495,1.424098134,0.732010603,0.560473859,-0.181561753,0.241982982,-0.22644642,-0.281454623,-0.520790577,0.766251683,0.392982602,-0.084079243,0.113238566,0.354798555,-0.522900045,-0.370536447,-0.207629681,-0.084323034,-0.77467382,0.809277117,0.206075862,0.297919452,0.008887459,1.168028355,-0.596262336,0.047747187,0.441725284,-0.276433587,0.24185729,0.951526463,1.144233942,1.525622606,0.285167754,-0.300713748,0.386021733,0.352280289,-0.492524236,-0.460516036,0.196977437,-0.581394017,-0.246539965,0.071535237,0.643849432,0.690896273,-0.060747668,-0.472131491,0.671942353,0.090958923,-0.111185312,-0.409176201,0.341557086,0.938908815,1.012443066,0.458147109,-0.48503992,0.676375926,0.312757641,0.555272341,-0.08243382,-0.015218794,0.21285437,-0.617142439,0.09589956,0.496947885,0.50875479,0.547110438,0.18157047,-0.110175982,-0.981195927,0.720127702,-0.01081343,0.432305574,-0.159084082,-0.569687247,-0.316825151,-0.030141383,-0.077840015,-0.657317102,0.833277643,-0.046937741,0.395239502,0.534483671,0.389517367,0.299229145,-0.309030741,0.003939827,0.609152675,-0.197176099,0.682031274,-0.456034392,1.046674967,-0.291471183,0.281104088,0.640911222,0.096644454,-0.526634157,0.680142701,-0.561988652,0.09768983,0.39675495,-0.177782029,0.14779228,0.333322436,-0.249627635,-0.677551806,1.099783421,1.47036612,0.415413827,0.267702401,1.02107954,-0.213554546,0.980487823,-0.364379048,1.710696578,1.129020333,1.509032249,0.420925021,0.636236072,-0.546043813,-0.625462294,1.312623262
30849,0.310285091,-0.253566295,-0.072161295,-0.408835232,-0.161675006,-0.6185987,0.303384691,0.253310859,-0.517499506,0.260559976,-0.279067963,0.346118927,0.185361922,0.578288972,-1.166522264,-0.040471621,0.06960658,-0.11557354,-0.08155074,0.872954726,0.30448392,-0.201080188,-0.020040052,-0.48211661,-0.509806335,-0.257790536,0.647961259,0.666510999,0.138569564,-0.421177894,0.218083486,0.011699679,0.115283787,-0.180166349,-0.511468709,0.164730698,-0.106277071,-0.015019633,0.3604047,-0.346703291,-0.483873278,0.078362919,-0.360800505,0.513634682,-0.094633266,0.266706288,0.041595068,-0.202304408,0.427138627,-0.288587183,-0.11333409,-0.761616051,-0.282675594,0.178073347,0.38384366,-0.10560061,0.602813601,-0.024437755,-0.10946092,0.261787206,-0.07117416,-0.25219211,-0.121379569,0.15720439,-0.042446695,0.29707256,0.943631232,-0.115168199,-0.663583517,-0.388451904,0.272368789,0.14884223,0.193237439,-0.211201236,0.03134666,0.451305211,-0.73403275,-0.200532779,-0.20074366,0.261113554,0.169807553,-0.674555421,0.302851975,1.001875162,0.797499657,0.646518826,-0.417115331,0.1388475,0.194523484,0.442705929,0.090829954,0.234572768,0.224438056,-0.325209826,-0.29909566,0.544100046,-0.072525382,0.074635327,0.223507881,0.395036459,0.276091069,-0.810916901,-0.372299105,-0.139214218,0.325682253,-1.057933211,0.351218492,0.488741547,0.441209137,0.285877407,-0.516355395,-0.454613566,0.238428965,0.984003782,0.08291547,0.091579646,-0.476389706,-0.01720218,0.036952704,-0.063567713,-0.330663145,0.766299963,-0.008179367,0.235784456,-0.142756268,-0.891411662
1454,0.23373815,0.9778012,0.6335327,0.48730794,0.50051802,0.67988658,0.5299322,1.35060894,-0.36781561,-0.08170354,0.06568645,-0.5786404,0.49936846,0.11096637,0.20360401,0.40185443,0.05153353,0.92786276,0.94337988,-0.61218822,-0.15443236,-0.76185906,-0.16593544,-0.62230515,-0.23449381,0.20797521,0.15227711,-0.39322141,0.42099476,-0.23454328,0.04871991,-0.13300084,-0.29225597,0.04485184,0.13488355,-0.79746741,0.47469956,0.07131547,-0.38685027,0.28862172,0.29845345,0.13644694,-0.17576034,-0.89432013,0.58077294,-0.75866044,-0.32104689,-0.22764345,-0.25116584,0.12297467,0.3908748,0.51127625,-0.26313546,0.14145908,0.4238649,-0.27392122,0.67461246,0.71661031,-0.46140242,-0.6198163,1.0972538,-0.22235808,-0.0190483,-0.64846563,-0.27632639,0.27002981,-0.68260843,-0.45818168,0.26017809,0.584306,0.53424478,1.1759901,-0.03906075,-0.85980439,0.72185296,0.10065134,0.4032307,-0.68207622,-0.88594687,-0.38254681,0.08549745,-0.93405664,-0.7640152,-0.26827478,0.07826561,0.28626063,0.16750474,0.30017292,-0.13690995,-0.16031936,0.04115002,0.25722325,-0.41852272,0.37286672,0.2082381,1.31117499,0.0689251,0.0386977,0.65785801,0.90184617,-1.18821502,-0.6122635,0.104176,-0.1282106,-0.09493488,0.85087621,0.16639876,0.15617268,-0.24433136,-0.45208114,0.80701977,-0.15553497,-0.10932614,0.22743158,0.89403951,0.26092425,0.02300217,-0.93359756,1.36798823,0.2807405,0.41388875,-0.01530001,0.85500538,-0.35166985,-0.42232215,0.52886152
6500,-0.19676825,-0.46815482,-1.04143345,-0.1992635,-0.27562019,0.08511768,-0.39801306,0.30967015,-1.22737288,0.33726269,-0.69446242,0.01342887,0.46220812,0.82898116,-0.09294838,-0.37565452,0.15551989,-1.01839757,-0.12548904,0.17389306,0.27276957,-0.16839793,0.08672515,0.93253559,-0.05862942,-0.76089841,-0.01943348,0.14286141,-1.0193007,-0.2967796,-0.38630971,0.12113293,0.10697056,-0.65497977,-0.38208342,-0.89464432,-0.90459973,0.13027631,0.35211802,-0.25492513,0.08623441,0.20144716,-0.89198494,-1.21337688,-0.33293062,-0.09130067,-0.41916123,-0.04160787,0.059885,0.07583799,-0.43300256,-0.15617721,0.18628764,-0.48249006,0.76528168,0.43650141,0.44008029,-0.55987298,-0.26818946,0.215648,-1.40959239,0.19600305,-0.41765192,0.53583944,0.24946791,-0.37459776,1.10614812,-0.02582303,-0.72286487,-0.46892077,-0.05662492,0.23707347,0.19753309,0.27142328,-1.04773259,-0.12026331,-1.21944833,-0.17405815,0.22468674,-0.22695705,1.34570527,0.38559255,0.76089644,-0.12841353,0.45452994,-0.9519372,-0.38773841,-0.01349667,-0.31199127,0.67228466,0.07031724,-0.48115009,-0.33141741,-0.98379242,0.31453049,0.07617497,-0.175193,0.22494376,-0.12489527,-1.47954869,0.18981451,0.17782357,0.78286207,-0.23731087,0.3455908,-0.83046925,-0.33064207,-0.87035859,0.10916319,0.22949997,-0.93519974,-1.41035175,-0.21949595,-0.3154096,-0.1942001,0.18955292,0.13571072,-0.03663229,-0.51307058,-0.59311223,-0.53248328,-0.07337499,0.23182938,0.26691839,-0.43234444,-0.18558177
5627,-0.04925916,-0.56812346,0.478878349,0.029644771,-0.179184422,-0.068504453,1.230580091,0.068977624,-0.896544397,-0.005180523,-0.188833192,-0.127939254,-0.639473081,0.157945201,-0.938434184,-0.208601207,-0.125177652,0.164588302,-0.372815102,-0.350261778,0.347235858,0.986601949,0.676623225,0.87235415,0.474531591,-0.125651807,0.46812135,0.016084868,0.325164735,0.248747379,0.70536536,-0.410891503,2.702395916,0.012952044,-0.67482996,1.179003,-0.238151699,0.775492609,0.434331775,1.169705987,0.760964811,0.347462565,-0.317455292,-0.492947489,0.070591703,-0.216395915,-0.09275832,1.529741883,-0.865220249,0.570301116,-0.536970437,-0.232414216,0.434668303,-0.256698251,-0.550715983,0.32865274,0.274201989,-0.248457938,0.150939241,-0.070065603,-0.390985757,0.546051025,1.839998245,-0.072404921,-0.0568818,-0.485868961,0.10545221,0.871235132,1.743139148,-0.011158399,0.025235802,-0.658399701,0.184612811,-0.057569772,0.144374982,0.303399086,-0.110508978,-0.08557716,0.328718513,-0.38041088,3.767094851,0.838795424,0.081197813,0.495879203,0.549093425,-1.024530172,0.571507394,-0.352579176,-0.436549306,0.252689362,0.174868032,-0.130312741,-0.422003508,1.070263624,0.732381105,2.254699945,-0.291607112,1.242663741,1.508900881,0.269153535,0.24049598,2.940362453,2.018424988,0.263991296,0.037832465,-0.830810368,0.738628864,0.10086558,-0.30126518,0.435096681,-0.435946196,0.649839818,-0.940844417,-0.301700592,-1.346967459,-0.351614237,1.163830996,0.055372596,0.430765808,-1.07658875,-0.654726744,0.059400022,0.636151433,0.385723323,0.318900645,1.117679954
5715,0.3051202,-0.45743519,-0.43857989,-0.62444872,-0.18207903,-1.0291425,-1.78068006,0.36206958,-1.7880863,0.01159783,0.06801203,0.56228685,1.09260726,-0.34834409,-0.83757091,-0.78759837,0.32609981,-0.98102266,-0.87950075,-0.15738609,-0.17659889,1.03872561,0.18834136,-1.33216798,-1.27852535,-0.37515211,0.1478074,0.27307779,-1.67790866,0.13185932,-0.48512661,-0.28084838,0.47315407,0.24978459,0.18302003,-1.05078423,-0.53867787,0.2922945,0.34048307,-0.53927016,-0.5941956,-0.02811671,-0.44733593,0.12053423,-0.14946833,0.38228142,0.01490357,-0.43016681,0.9886958,-1.07494581,-0.70475048,-0.65797889,-0.14799994,-0.57590324,-0.56683993,0.45173809,0.47556639,-0.40888143,-0.65743387,0.1616744,-1.33912694,-0.44726974,-1.07912576,0.22313882,-0.1436023,0.64859146,0.62017709,0.5463028,0.31083649,0.09495464,-0.61660373,-1.73116171,-0.44863498,0.34528944,-0.11800797,0.04854288,0.3373031,0.4303956,0.46407175,-0.0597274,0.37792137,-0.01915154,0.31439677,-0.56776798,0.14745267,-0.88062513,-1.31756294,0.55964983,-0.6588093,0.03252877,0.05770049,0.68374372,-0.26088014,-0.86562747,0.70992684,-1.08864999,0.08192401,-1.3526454,-1.32292914,-0.1960903,0.14428701,-1.06879985,-0.41728354,0.30334213,0.3186585,-0.87164724,-0.02190166,-0.45138621,-0.17537737,0.60086942,-1.06904328,-0.8216328,0.63589841,0.33002442,-0.1456733,0.3781192,-0.70339739,0.32131892,-0.8851676,-0.26869577,-1.03535914,0.29474998,0.4528892,0.31248105,-0.39097974,-0.20776284
4791,0.506069481,0.711902976,0.099391311,0.864203215,0.842291951,0.902113736,0.455556214,0.919457972,1.023559093,-0.010205442,0.068621293,-0.198663339,-0.204867452,0.32140553,0.164041579,0.640647292,0.461479634,0.31541419,0.587564647,0.169393361,-0.241853356,1.016132832,-0.219294652,-0.698475897,-0.374202162,1.23701334,0.42620343,-0.03409579,0.220939487,-0.881675422,0.168068737,1.260944128,-0.300726891,0.814752221,1.001021981,0.04650268,0.707683027,-0.377627879,-0.605821013,-0.572256804,0.949993432,-0.435111791,0.349605978,0.032394111,-0.349601984,0.39481473,0.063121766,0.026667349,1.492000818,0.368078589,-0.08552514,0.65961957,-0.171225235,0.129202247,-0.174983218,-0.218516603,0.811863422,0.53212148,0.680128634,-0.604065895,0.991011024,-0.067570917,0.058112718,0.493273377,-0.326526254,0.146895021,-0.590084553,-0.658261895,0.485875309,0.219429925,0.908366144,0.209834248,-0.114845768,-0.369826317,0.40810588,0.021066573,0.188509554,-0.016117796,-0.369164169,0.331330836,-0.692784965,-0.277216464,-0.438487381,-0.181832865,-0.44673717,1.876990318,0.571053505,1.372359991,0.082211457,0.168118864,0.488321245,1.115636945,-0.267274916,0.243297547,0.393527389,-0.186075017,-0.47390613,0.548525333,-0.369550794,-0.45173195,-0.552346766,0.23901169,-0.059204806,0.091168977,-0.373862237,0.295728356,-0.113441668,0.414627939,-0.172845498,-0.302401274,0.47505936,0.955465257,0.207803845,-0.002506137,-0.065009966,-0.327849209,0.402695358,-0.493782699,0.159708902,1.141708851,0.199225292,0.226699993,0.399206489,-0.409696907,-0.037772074,0.046267979
56924,0.137268767,-0.657503605,0.349515975,0.688406646,0.56115073,0.588761747,0.171132088,0.207552075,0.076196529,0.23290965,-0.195359796,0.220278099,-0.222900912,-0.57840848,-0.279851645,-0.16936262,-0.091501489,0.521655381,1.411874652,1.697342515,0.461507767,1.627130747,0.029284298,-0.830079079,0.052093297,-0.117427737,0.83570081,-0.022969315,-0.19582969,0.161241442,0.303848803,0.634308398,0.006385043,0.664517879,0.456801116,0.41076082,0.573936164,0.226643696,-0.348423541,0.297935754,0.605897427,-0.028756019,-0.771248281,-0.942878366,0.023249388,-0.222715661,-0.222604707,0.24261038,0.700770497,-0.076779582,0.259243816,-0.056761775,0.384739131,-0.184740379,-0.066725284,0.285865426,-0.227134272,0.796325982,0.164210767,0.388717622,-0.16199404,0.1004733,0.076391079,0.559988499,-0.238219231,-0.098324701,-0.405820429,0.303484142,1.391181946,0.293288261,0.639428973,0.018637942,0.36938256,-0.239819124,1.033636093,0.149418056,0.960519254,-0.507984698,0.393030345,-0.09009771,-0.527514219,-0.60715127,-0.145687893,0.669585824,0.023616796,-0.090720579,-0.238139436,0.216870904,0.061755404,0.285454512,-0.335615277,1.131116867,-0.205859244,0.679990411,-0.502606809,0.81902498,-0.153745651,0.097957097,0.026340395,-0.275843024,-0.219463095,0.444565117,0.098440416,2.312850714,-0.797065854,-0.346142471,-0.070399761,0.247057363,-0.228427634,-0.236143515,0.903682172,0.799726605,0.581127107,-0.245313555,-0.928123593,-0.280048847,0.433846056,-0.617327034,2.649942636,1.522477746,-0.867720783,0.254624993,0.426568568,0.445830524,-0.083060585,-0.298462868
2690,-0.026640929,0.920273125,0.114968136,-0.656458616,0.462997198,-0.234836474,0.880481601,0.36824438,1.120097876,0.167951897,0.435544044,0.391592056,0.050276995,-0.250203252,-0.680651665,-0.196124345,0.494810551,1.030025005,0.689288199,-0.339614421,0.039513193,0.725339293,0.100192711,-0.885100842,0.112077363,0.672698081,0.538758278,0.433860391,0.337110549,4.439823627,0.053432122,1.282752633,0.442864895,0.454064757,-0.281432271,-0.112279728,1.014433146,-0.184808314,0.15752539,-0.15821743,0.144984901,-0.173365042,-0.264741182,-1.227021337,0.611827254,-0.579329371,0.154209003,0.531333148,1.221976042,-0.065242738,-0.057740808,0.003081687,0.881959438,0.525690317,0.093535908,-0.666173279,0.260259986,1.218788981,0.443542659,0.30705747,0.840011179,0.044869337,1.780508518,0.027359858,-0.259665251,0.285739928,0.286803961,-0.431722641,0.169357404,0.082435042,0.215765551,-0.302715659,0.24573499,-0.200017869,1.149640679,0.450356692,2.321372032,-0.170380726,-0.021909019,-0.169106454,1.574580312,0.016276777,-0.638102174,-0.51003778,1.09188509,0.326459318,0.11047323,1.402147532,0.490136385,-0.116625696,-0.023325346,2.632949352,-0.063395239,1.042783141,-0.580265462,1.349699974,-0.185596183,0.992395997,0.588729918,-0.267226309,0.026574939,-0.096961252,-0.095799312,-0.331512928,-0.492224813,-0.282734573,0.170053363,0.278090984,0.066558652,0.247258484,0.032748789,0.02095896,1.556796312,0.593308687,-0.28688544,-0.662958801,-0.059273869,0.378555238,0.622548342,0.422260731,2.126651287,0.213075012,0.302972674,-0.288504958,-0.063571453,0.047512069
1019,-0.383888513,-1.098031282,-0.581343055,-0.467823714,-0.725466549,-1.566762924,-0.762358129,-1.491115451,-0.367841661,-0.121980831,-0.269118726,-0.048605014,-0.077602103,0.368751287,-0.281432152,-0.346493095,-0.316617966,-0.76878047,-0.367402524,-0.045589842,0.446002245,-3.937341452,-0.02589524,0.343864679,0.261487842,-0.749881268,-0.289289027,0.365664899,0.20911032,0.50647527,0.322928637,-0.124698915,0.49537155,-1.540001869,-2.504070759,-0.608917713,-0.698100328,-1.306827903,0.262760818,-0.686858237,0.016735524,0.146060079,-1.167797327,0.171457112,-1.219343305,-0.007817641,0.464422345,0.071089067,-0.762615561,-0.257824272,-0.234004408,-0.219390616,0.143572509,0.12786378,0.459434628,-0.224582553,-0.228119731,-0.581374526,-0.399144232,0.095880821,0.819156051,-0.130966604,-0.400166035,0.189778268,0.607229233,-0.240661621,0.884978652,-0.301200926,0.037355453,0.273569822,0.108573169,0.868673921,-0.395319164,0.187917709,0.178195357,0.215045109,0.132173955,-0.367263556,0.564826965,0.202247083,-0.342008263,0.896469116,0.329157978,0.066288486,0.181999847,-0.8582775,-0.95969677,-0.537307441,-0.58131361,0.019606829,0.101948351,-0.23468782,-0.005638529,0.949840307,0.524352014,-0.374174982,-0.918371439,0.724034905,-0.602169156,1.182989359,0.47820437,-0.458443642,0.763464808,-0.244652823,-0.482167959,-1.401906371,0.376441211,-0.51015234,-0.083818585,0.007316396,-1.607803345,0.339172482,-0.008608568,0.460887581,0.259607047,-2.109818935,-0.305431604,0.651237488,-1.521264076,-0.748388231,-0.750824809,-0.693650007,1.023531437,0.353614569,-0.020875081,0.41687113
51422,0.220383316,0.180036038,0.195964336,0.787372947,-0.042612419,0.348290384,0.589158654,0.815661907,-0.228864402,-0.249884084,-0.102313213,0.353886455,-0.04534303,0.540488303,1.406178713,-0.400555223,-0.079498768,0.029836435,0.221944183,-0.125611275,-0.16507782,-0.205817714,0.08795628,-1.59351635,-0.050026655,0.221770108,0.224681452,-0.258620828,-0.225015044,0.110498883,0.907181501,0.244279951,1.998816729,0.39662227,0.173654199,-1.682801723,0.086433224,0.470072448,-0.31953612,0.169795334,0.467037559,-0.266075552,0.065553352,0.394841284,0.593419552,1.438049793,-0.525845408,-0.9955585,-0.218128324,-0.628581226,-0.565142214,0.485753119,-0.227072537,-0.334577322,0.114938736,-0.025794238,0.270718098,0.40793702,-0.011056725,0.125599369,-0.225424916,-0.967405081,-0.481157243,0.320576876,-0.713721037,0.804344296,-0.114436492,0.155859604,-0.187304571,-0.442836195,-0.137726635,0.482326984,0.182317406,-0.394708484,0.368640661,-0.346761286,-0.21032989,-0.453994155,0.2344044,-0.110363774,-0.048342001,0.986101151,0.263613284,0.913554728,0.355834663,0.112082198,0.122707471,0.648642898,-0.280991316,0.397565454,0.004384972,0.779916644,0.616099954,-0.028961092,0.601963818,-0.249324977,0.206932053,0.5447613,-1.56234467,0.98007828,-0.664667964,-0.71617949,-0.453321397,0.222474471,-0.241360709,0.493376672,0.446090579,0.596470296,-0.432752579,-1.017024755,-0.250994205,-1.4169209,0.396313548,1.42609489,-0.578877389,-0.089517802,0.693721056,-0.631144583,0.585694432,0.291702926,0.123632267,-0.30112499,0.06100465,0.07661476,-1.04725945,0.162749097
5788,0.185130596,0.906968236,0.659197032,0.363509238,0.733990729,1.518610239,0.250126719,-0.469024062,0.22253795,-0.17798017,-0.101188377,-0.437442183,-0.550663233,-1.054328442,0.352531314,0.451167613,-0.125361294,0.667433023,0.722843885,-0.265042067,-0.377508312,-0.514010012,-0.11721494,-0.392539918,-0.237390161,0.454099089,0.175155059,-0.599285424,1.223693728,-0.095318168,0.001178352,0.458724499,-0.763796568,0.763805032,0.566668808,0.655639768,0.358475417,-0.461594135,-0.555832028,0.493147701,0.462676287,-0.230452836,-0.322782904,-0.703116417,0.272959471,-0.550609767,0.10945677,-0.027118346,1.048015475,0.221044078,-0.022121713,0.456808418,-0.081330985,-0.19118312,-0.64946115,-0.667896509,0.274018019,1.506543159,0.275131732,-0.671109855,0.78901124,0.189427719,0.802001476,-0.098334759,0.212333903,-0.523307681,-0.464267224,-0.888321817,0.318716466,0.344060183,1.137764812,0.186170384,-0.385239154,-0.96600306,0.619893968,-0.162671402,0.603429317,-0.091222517,-0.86741364,-0.287563026,-0.292112142,-0.422387302,-0.689996898,-0.160757586,-0.244922608,0.802287817,1.453445673,0.531565785,0.480665326,-0.467090964,-0.526145399,0.362098634,-0.277160823,0.125755221,-0.675397396,0.596699953,-0.139283791,-0.332406878,0.397220016,-0.404601365,-1.015454531,1.123125553,-0.372476131,-0.080230922,-0.187340558,0.034404859,-0.505291462,0.46343717,-0.24092187,-0.567553937,0.859920621,0.677959561,0.201904118,-0.903018594,0.464945257,-0.196973369,0.31189537,-0.910655618,1.338344812,1.036088824,0.783182979,0.207925007,-0.226066887,-0.799702048,0.049288325,0.300371498
